time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
7240;-4608;2240;15184;10;0;10;0;0;0;0;0;16;0;0;0;0;19;0;95;142;6;3;4;32
7241;-4896;2240;15152;10;0;10;0;0;0;0;0;16;0;0;0;0;42;0;95;142;7;3;5;29
7242;-4896;2224;15184;10;0;10;0;0;0;0;0;16;0;0;0;0;48;0;95;142;5;2;4;28
7243;-4880;2176;15136;10;0;10;0;0;0;0;0;16;1;0;0;0;56;0;95;142;4;2;4;25
7244;-4560;2400;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;90;0;95;142;4;2;3;23
7245;-4608;2416;14800;10;0;10;0;0;0;0;0;16;0;0;0;0;96;0;95;142;3;2;3;21
7246;-4528;2208;14784;10;0;10;0;0;0;0;0;16;0;0;0;0;95;0;95;142;3;1;3;20
7247;-4576;2352;14800;10;0;10;0;0;0;0;0;16;0;0;0;0;93;0;95;142;3;1;3;21
7248;-4576;2384;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;90;0;95;142;3;1;3;21
7249;-4896;2416;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;73;0;95;142;3;1;2;22
7250;-4608;2416;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;19;0;95;142;3;1;2;21
7251;-4592;2176;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;9;0;95;142;3;1;2;20
7252;-4592;2192;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;4;0;95;142;3;1;2;20
7253;-4544;2384;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;2;0;95;142;2;1;2;19
7254;-4880;2192;15120;10;0;10;0;0;0;0;0;16;0;0;0;0;3;0;95;142;3;1;2;20
7255;-4880;2208;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;5;0;95;142;4;1;3;20
7256;-4544;2192;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;1;0;95;142;4;1;3;20
7257;-4592;2176;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;20
