time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
6940;-4880;2400;14800;10;0;10;0;0;0;0;0;16;0;0;0;0;0;7;95;142;7;13;12;98
6941;-4944;2384;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;0;19;95;142;8;12;14;98
6942;-4768;2384;15120;10;0;10;0;0;0;0;0;20;0;8;0;0;0;58;95;142;9;15;20;91
6943;-4976;2224;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;0;87;95;142;10;17;23;81
6944;-4960;2272;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;90;95;142;11;18;23;71
6945;-4912;2416;14752;10;0;10;0;0;0;0;0;16;0;0;0;0;0;92;95;142;12;18;23;62
6946;-4896;2192;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;87;95;142;11;18;22;51
6947;-4896;2208;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;14;0;95;142;10;13;15;41
6948;-4896;2208;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;42;0;95;142;8;9;14;35
6949;-4912;2192;15200;10;0;10;0;0;0;0;0;16;0;0;0;0;46;0;95;142;6;7;12;33
6950;-4976;2224;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;47;0;95;142;6;4;5;32
6951;-4944;2192;15104;10;0;10;0;0;0;0;0;16;1;0;0;0;74;0;95;142;6;2;3;28
6952;-4960;2208;14816;10;0;10;0;0;0;0;0;16;0;0;0;1;94;0;95;142;6;2;3;26
6953;-4976;2208;15136;10;0;10;0;0;0;0;0;16;0;0;0;1;94;0;95;142;5;1;3;27
6954;-4944;2224;14800;10;0;10;0;0;0;0;0;16;0;0;0;1;89;0;95;142;5;1;4;28
6955;-4960;2416;14784;10;0;10;0;0;0;0;0;16;0;0;0;0;87;0;95;142;5;1;4;26
6956;-4896;2176;14800;10;0;10;0;0;0;0;0;16;0;0;0;0;69;0;95;142;6;1;4;26
6957;-4912;2224;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;18;0;95;142;6;1;4;28
6958;-4944;2384;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;8;0;95;142;5;1;4;30
6959;-4928;2192;15120;10;0;10;0;0;0;0;0;16;0;0;0;0;4;0;95;142;5;1;4;30
6960;-4944;2240;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;3;0;95;142;4;1;4;31
6961;-4976;2224;14800;10;0;10;0;0;0;0;0;16;0;0;0;0;3;0;95;142;4;1;3;30
6962;-4944;2208;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;1;0;95;142;4;1;3;27
6963;-4944;2208;14784;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5;1;3;25
6964;-4928;2192;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;2;3;24
6965;-4912;2384;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;2;3;22
6966;-4896;2176;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;23
6967;-4896;2176;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;23
6968;-4592;2416;15120;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;22
6969;-4944;2192;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;25
6970;-4960;2192;15152;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;2;26
6971;-4528;2256;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;2;29
6972;-4896;2208;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;2;30
6973;-4896;2416;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;2;27
6974;-4896;2224;14784;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;2;25
6975;-4912;2416;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;25
6976;-4576;2192;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;25
6977;-4592;2240;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;26
6978;-4880;2176;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;27
6979;-4880;2416;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5;1;3;27
6980;-4912;2384;14800;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5;1;3;26
6981;-4592;2400;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5;1;3;36
6982;-4896;2320;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5;1;4;423
6983;-4896;2176;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;809;206;60;677
6984;-4912;2416;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;825;223;87;674
6985;-4912;2352;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;830;227;103;847
6986;-4928;2400;15120;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;947;475;247;1333
6987;-4528;2208;15216;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2018;698;373;1694
6988;-4976;2352;14720;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2089;842;438;1822
6989;-4784;2240;14864;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2228;874;480;1791
6990;-4880;2256;14752;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2270;922;566;1511
6991;-4608;2416;15120;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1467;722;525;1081
6992;-4608;2192;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1452;707;504;710
6993;-4560;2176;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1447;702;488;443
6994;-4912;2208;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;1;95;142;1329;454;344;294
6995;-4896;2192;15168;10;0;10;0;0;0;0;0;16;0;0;0;0;0;2;95;142;257;231;217;190
6996;-4880;2192;14816;10;0;10;0;0;0;0;0;16;0;8;0;0;0;3;95;142;186;87;152;125
6997;-4880;2224;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;9;95;142;47;56;110;89
6998;-4896;2224;15120;10;0;10;0;0;0;0;0;16;0;0;0;0;0;12;95;142;5;7;23;70
6999;-4912;2416;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;0;27;95;142;4;2;8;59
7000;-4896;2416;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;0;44;95;142;4;1;2;53
7001;-4976;2208;15104;10;0;10;0;0;0;0;0;20;0;8;0;0;0;55;95;142;4;2;3;48
7002;-4928;2208;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;74;95;142;5;2;3;43
7003;-4896;2192;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;0;76;95;142;5;2;3;36
7004;-4960;2224;14800;10;0;10;0;0;0;0;0;16;0;0;0;0;0;77;95;142;5;2;3;31
7005;-4960;2224;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;2;1;95;142;5;2;3;28
7006;-4944;2176;14784;10;0;10;0;0;0;0;0;16;0;0;0;0;36;1;95;142;6;2;3;30
7007;-4592;2224;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;44;0;95;142;6;2;4;31
7008;-4896;2256;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;45;0;95;142;5;2;3;27
7009;-4560;2272;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;45;0;95;142;4;2;3;25
7010;-4912;2176;14816;10;0;10;0;0;0;0;0;16;0;0;0;0;44;0;95;142;4;1;3;24
7011;-4880;2416;15136;10;0;10;0;0;0;0;0;16;1;0;0;1;52;0;95;142;5;1;3;23
7012;-4880;2176;14832;10;0;10;0;0;0;0;0;16;0;0;0;7;50;0;95;142;5;1;3;23
7013;-4592;2400;15104;10;0;10;0;0;0;0;0;16;0;0;0;6;70;0;95;142;4;1;3;26
7014;-4592;2416;15136;10;0;10;0;0;0;0;0;16;0;0;0;4;42;0;95;142;4;1;3;24
7015;-4592;2224;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;12;0;95;142;3;1;3;25
7016;-4880;2224;15152;10;0;10;0;0;0;0;0;16;0;0;0;0;4;0;95;142;5;1;3;26
7017;-4928;2416;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;4;0;95;142;5;1;3;28
7018;-4928;2400;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;3;0;95;142;4;1;3;29
7019;-4880;2384;14832;10;0;10;0;0;0;0;0;16;0;0;0;0;3;0;95;142;4;1;3;28
7020;-4944;2368;15120;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5;1;3;33
7021;-4944;2400;15120;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;6;2;3;30
7022;-4896;2384;15136;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;6;2;3;26
7023;-4896;2416;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;6;1;3;25
7024;-4592;2320;15120;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;25
7025;-4576;2176;15152;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;6;1;3;23
7026;-4880;2368;15152;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5;1;3;26
7027;-4896;2192;15104;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5;1;3;28
