time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
17742;-6120;9064;11800;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;3188;4177;4086;1822
17743;-6024;9008;11876;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;3191;4182;4121;1721
17744;-6064;8864;11848;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;3196;4191;4138;1505
17745;-6252;9048;11824;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;3194;4202;4140;1104
17746;-6272;9012;11872;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;3000;2059;993;733
17747;-6228;9040;11844;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;352;496;424;460
17748;-5868;8924;11868;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;315;440;385;281
17749;-5800;8908;11896;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;2;95;142;304;425;333;174
17750;-5840;9252;11852;10;10;10;0;0;0;0;0;2064;0;8;0;0;0;3;95;142;24;29;80;114
17751;-5808;8948;11884;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;4;95;142;20;25;45;82
17752;-5996;9240;11864;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;12;95;142;14;16;28;65
17753;-5904;8912;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;18;95;142;8;4;13;56
17754;-5940;9256;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;27;95;142;8;3;4;57
17755;-5964;9228;11900;10;10;10;0;0;0;0;0;2068;0;8;0;0;0;47;95;142;8;3;4;54
17756;-5924;8952;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;83;95;142;9;3;4;50
17757;-5916;9224;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;90;95;142;9;3;4;47
17758;-5948;9216;11652;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;89;95;142;9;3;4;48
17759;-5956;8912;11708;10;10;10;0;0;0;0;0;2064;0;0;0;0;2;82;95;142;9;3;4;46
17760;-5604;8900;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;11;3;95;142;9;3;4;40
17761;-5976;8920;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;43;0;95;142;8;3;4;35
17762;-5912;9216;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;43;0;95;142;8;3;3;36
17763;-5920;8952;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;45;0;95;142;8;3;3;34
17764;-5956;8932;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;45;0;95;142;8;3;3;33
17765;-5924;8944;11684;10;10;10;0;0;0;0;0;2064;1;0;0;0;66;0;95;142;8;3;3;29
17766;-5916;8924;11676;10;10;10;0;0;0;0;0;2064;0;0;0;4;84;0;95;142;8;2;4;30
17767;-5976;8936;11664;10;10;10;0;0;0;0;0;2064;0;0;0;7;81;0;95;142;10;2;4;29
17768;-5908;8928;11692;10;10;10;0;0;0;0;0;2064;0;0;0;6;78;0;95;142;10;2;4;27
17769;-5988;8920;11660;10;10;10;0;0;0;0;0;2064;0;0;0;0;48;0;95;142;9;2;4;31
17770;-5924;8948;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;14;0;95;142;10;3;4;33
17771;-5940;8944;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;5;0;95;142;10;2;4;29
17772;-5960;8928;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;3;0;95;142;9;2;4;26
17773;-5980;9220;11660;10;10;10;0;0;0;0;0;2064;0;0;0;0;3;0;95;142;9;2;4;24
17774;-5944;8932;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;2;0;95;142;9;2;3;23
17775;-5980;8944;11652;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;21
17776;-5928;8904;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;18
17777;-6008;9220;11648;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;20
17778;-5924;8948;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;20
17779;-5952;8944;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;19
17780;-5948;8940;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;18
17781;-5948;9216;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;20
17782;-5908;8928;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;20
17783;-5972;9220;11660;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;19
17784;-5628;8908;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;17
17785;-5964;8952;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;16
17786;-5908;8956;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;15
17787;-5920;9216;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;14
17788;-5940;8936;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;14
17789;-5936;8952;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;15
