time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
5142;-5952;9168;11452;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;23
5143;-5608;9208;11460;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;9;2;4;24
5144;-5920;9156;11472;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;26
5145;-5892;9176;11460;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;26
5146;-5900;9180;11464;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;28
5147;-5900;9168;11460;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;27
5148;-5912;9188;11468;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;27
5149;-5932;9176;11468;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;26
5150;-5964;9140;11464;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;24
5151;-5904;9196;11464;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;24
5152;-5632;9176;11480;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;24
5153;-5908;9172;11452;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;24
5154;-5908;9176;11464;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;23
5155;-5904;9180;11468;20;0;20;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;6;2;3;25
5156;-5900;9164;11460;20;0;20;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;6;2;3;24
5157;-5916;9168;11468;20;0;20;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;7;2;4;22
5158;-5892;9132;11484;20;0;20;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;21
