time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
18042;-5848;8608;12108;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;1016;1573;1297;827
18043;-5816;8812;11912;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;1041;1573;1301;717
18044;-5856;8648;12084;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;809;1302;951;577
18045;-5868;8828;12100;10;10;10;0;0;0;0;0;2064;0;8;0;0;0;1;95;142;198;471;337;408
18046;-5812;8812;12084;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;1;95;142;193;468;307;271
18047;-5824;8664;12076;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;1;95;142;150;323;267;176
18048;-5792;8692;12052;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;6;95;142;87;286;238;112
18049;-6016;9000;12036;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;13;95;142;77;230;189;74
18050;-5848;9016;11756;10;10;10;0;0;0;0;0;2068;0;8;0;0;0;17;95;142;49;64;91;50
18051;-5768;9060;11728;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;46;95;142;17;29;42;36
18052;-5912;8880;11740;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;78;95;142;9;16;11;38
18053;-5804;8956;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;87;95;142;8;3;4;53
18054;-5844;8924;11876;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;90;95;142;8;3;4;67
18055;-5996;9220;11668;10;10;10;0;0;0;0;0;2064;0;8;0;0;0;92;95;142;11;4;4;73
18056;-5972;8892;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;7;5;95;142;15;7;4;82
18057;-6004;8928;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;39;0;95;142;20;9;5;91
18058;-5792;8900;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;43;0;95;142;23;11;6;87
18059;-5764;8896;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;46;0;95;142;24;11;6;86
18060;-5976;8912;11676;10;10;10;0;0;0;0;0;2064;1;0;0;1;52;0;95;142;25;14;7;84
18061;-5988;8892;11692;10;10;10;0;0;0;0;0;2064;0;0;0;1;90;0;95;142;24;15;7;82
18062;-5980;8904;11672;10;10;10;0;0;0;0;0;2064;0;0;0;2;92;0;95;142;25;15;7;84
18063;-5980;8920;11680;10;10;10;0;0;0;0;0;2064;0;0;0;1;90;0;95;142;23;15;7;82
18064;-5988;8896;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;88;0;95;142;23;12;7;82
18065;-5936;8916;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;80;0;95;142;20;11;7;80
18066;-6012;8908;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;24;0;95;142;18;9;5;76
18067;-6000;8900;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;7;0;95;142;17;9;5;66
18068;-5940;8928;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;4;0;95;142;16;7;5;57
18069;-5980;8896;11696;10;0;10;0;0;0;0;0;2064;0;0;0;0;2;0;95;142;14;6;5;54
18070;-5948;8920;11684;10;0;10;0;0;0;0;0;2064;0;0;0;0;1;0;95;142;13;5;5;52
18071;-5964;8920;11692;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;12;4;4;50
18072;-5964;8908;11688;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;10;4;4;49
18073;-5916;8900;11700;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;10;4;4;52
18074;-5976;8904;11708;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;11;3;4;48
18075;-5936;8872;11712;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;12;3;3;40
18076;-5968;8940;11688;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;12;3;3;31
18077;-5912;8904;11700;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;12;2;4;26
18078;-5972;8912;11688;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;11;3;3;24
18079;-5952;8904;11700;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;11;2;3;24
18080;-5952;8912;11696;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;10;2;3;23
18081;-5924;8896;11708;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;23
18082;-5964;8944;11696;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;22
18083;-5624;8896;11700;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;3;19
18084;-6004;8892;11704;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;17
18085;-5928;8932;11700;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;16
18086;-5944;8896;11704;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;15
18087;-5976;8904;11700;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;15
18088;-5960;8900;11684;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;15
18089;-5952;8920;11700;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;14
18090;-5944;8896;11684;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;13
18091;-5936;8940;11664;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;15
18092;-5948;8884;11720;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;17
18093;-6004;8936;11672;10;0;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;17
