time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
17442;-6216;8588;11764;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;2064;1632;675;1130
17443;-6168;8644;12068;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;2224;2436;808;909
17444;-5876;8664;11760;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;2239;2531;866;654
17445;-6264;8696;11772;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;2221;2527;834;434
17446;-5876;8632;12032;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;2212;2495;750;274
17447;-6208;8972;11744;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;2;95;142;444;1295;383;169
17448;-5852;9052;11716;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;3;95;142;279;1195;334;106
17449;-5800;9032;11752;10;10;10;0;0;0;0;0;2064;0;8;0;0;0;1;95;142;201;931;283;73
17450;-5848;9068;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;187;917;224;53
17451;-5784;8832;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;26;113;90;45
17452;-6012;8896;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;3;95;142;9;16;11;49
17453;-5996;8856;11708;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;25;95;142;7;2;4;53
17454;-5764;8940;11676;10;10;10;0;0;0;0;0;2068;0;8;0;0;0;12;95;142;7;2;4;48
17455;-5988;8944;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;56;95;142;7;2;4;46
17456;-5940;8884;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;76;95;142;8;3;4;45
17457;-5960;8920;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;81;95;142;8;3;4;41
17458;-5976;8928;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;81;95;142;9;3;4;38
17459;-5964;8944;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;3;2;95;142;10;4;4;37
17460;-5956;8916;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;22;0;95;142;9;4;4;42
17461;-5992;8920;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;19;0;95;142;10;4;4;40
17462;-5940;8952;11660;10;10;10;0;0;0;0;0;2064;0;0;0;0;15;0;95;142;10;3;4;37
17463;-5972;9216;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;19;0;95;142;9;4;4;35
17464;-5936;8916;11696;10;10;10;0;0;0;0;0;2064;0;0;0;7;20;0;95;142;8;4;3;38
17465;-5964;8920;11672;10;10;10;0;0;0;0;0;2064;0;0;0;45;5;0;95;142;8;3;3;37
17466;-5948;8912;11696;10;10;10;0;0;0;0;0;2064;0;0;0;89;0;0;95;142;9;3;3;34
17467;-5948;8924;11684;10;10;10;0;0;0;0;0;2064;4;0;0;64;8;0;125;142;7;3;3;30
17468;-5948;8912;11692;10;10;10;0;0;0;0;0;2064;0;0;0;34;11;0;95;142;7;3;3;33
17469;-5972;8912;11692;10;10;10;0;0;0;0;0;2064;0;0;0;2;7;0;95;142;6;2;3;30
17470;-5948;8940;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;3;0;95;142;6;2;3;25
17471;-5968;8932;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;1;0;95;142;7;2;3;21
17472;-5928;8932;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;1;0;95;142;7;2;3;20
17473;-5968;8916;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;1;0;95;142;8;2;3;22
17474;-5940;8904;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;21
17475;-5956;8924;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;21
17476;-5952;8908;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;21
17477;-5960;8932;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;21
17478;-5976;8928;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;20
17479;-5988;8924;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;19
17480;-5932;8928;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;18
17481;-5968;8916;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;19
17482;-5948;8916;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;4;18
17483;-5960;8916;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;3;17
17484;-5940;8900;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;3;16
17485;-5976;8944;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;4;2;3;15
17486;-5976;8900;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;4;2;3;14
17487;-6000;8888;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;1;3;13
17488;-5944;8940;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;1;3;12
17489;-5948;8892;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;13
17490;-5960;8904;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;14
17491;-5960;8936;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;15
17492;-5944;8896;11712;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;16
17493;-5984;8920;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;21
17494;-6004;9064;11708;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;44
17495;-5952;9032;11724;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;10;4;8;105
17496;-5768;8896;11736;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;11;13;79;305
17497;-6012;9068;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;75;30;125;704
17498;-5780;9080;11744;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;76;51;181;1040
17499;-5808;9052;11708;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;379;430;446;1302
17500;-5800;8848;11724;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;390;608;491;1077
17501;-6004;9076;11728;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;398;616;496;759
17502;-5792;9016;11720;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;398;616;496;493
17503;-5764;9008;11732;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;396;614;491;306
17504;-5996;8876;11708;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;395;605;419;187
17505;-5772;8844;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;332;587;373;113
17506;-6016;8912;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;330;566;318;69
17507;-6004;8864;11676;10;10;10;0;0;0;0;0;2064;0;8;0;0;0;0;95;142;27;188;53;44
17508;-5988;8920;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;17;9;8;32
17509;-5972;8928;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;27
17510;-6000;8928;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;24
17511;-5988;8900;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;27
17512;-5932;8952;11680;10;10;10;0;0;0;0;0;2068;0;8;0;0;0;4;95;142;8;2;3;35
17513;-5956;8916;11700;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;8;95;142;9;3;3;39
17514;-5936;8944;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;49;95;142;10;3;3;35
17515;-5952;9216;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;72;95;142;10;3;3;31
17516;-5920;8928;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;81;95;142;9;3;3;29
17517;-5940;8952;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;5;95;142;9;3;4;28
17518;-5980;8944;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;2;0;95;142;8;3;3;25
17519;-5972;8932;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;15;0;95;142;8;3;4;25
17520;-5896;8956;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;4;0;95;142;8;2;4;27
17521;-5948;8924;11692;10;10;10;0;0;0;0;0;2064;0;0;0;0;5;0;95;142;8;2;3;25
17522;-5912;8948;11672;10;10;10;0;0;0;0;0;2064;0;0;0;2;6;0;95;142;7;2;3;22
17523;-5928;8956;11680;10;10;10;0;0;0;0;0;2064;0;0;0;50;5;0;95;142;7;2;3;19
17524;-5912;8912;11684;10;10;10;0;0;0;0;0;2064;0;0;0;97;0;0;95;142;7;2;3;19
17525;-5936;9220;11684;10;10;10;0;0;0;0;0;2064;4;0;0;94;0;0;125;142;7;2;3;20
17526;-5964;8932;11684;10;10;10;0;0;0;0;0;2064;0;0;0;54;4;0;95;142;7;2;3;20
17527;-5964;8932;11692;10;10;10;0;0;0;0;0;2064;0;0;0;12;6;0;95;142;7;2;3;19
17528;-5896;9216;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;4;0;95;142;6;2;3;17
17529;-5936;8932;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;2;0;95;142;5;2;3;16
17530;-5908;8928;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;1;0;95;142;5;2;3;14
17531;-5916;9216;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;4;2;3;12
17532;-5912;8932;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;4;2;3;11
17533;-5932;8952;11688;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;3;11
