time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
642;-5948;9536;11532;18;0;18;0;0;0;0;0;2064;0;0;0;53;0;0;95;142;16;2;4;59
643;-5932;9540;11540;18;0;18;0;0;0;0;0;2064;4;0;0;20;0;0;125;142;15;2;4;54
644;-5912;9564;11532;18;0;18;0;0;0;0;0;2064;0;0;0;3;0;0;95;142;15;2;4;48
645;-5904;9548;11552;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;13;2;4;42
646;-5916;9560;11536;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;13;2;4;36
647;-5920;9572;11540;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;13;2;4;36
648;-5944;9564;11548;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;9;2;4;35
649;-5596;9532;11552;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;33
650;-5956;9520;11544;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;5;2;4;34
651;-5908;9556;11556;18;0;18;0;0;0;0;0;2064;0;0;0;6;0;0;95;142;6;2;4;38
652;-5920;9540;11532;18;0;18;0;0;0;0;0;2064;0;0;0;12;0;0;95;142;6;3;4;35
653;-5908;9540;11548;18;0;18;0;0;0;0;0;2064;0;0;0;38;0;0;95;142;7;4;4;36
654;-5916;9548;11544;18;0;18;0;0;0;0;0;2064;0;0;0;52;0;0;95;142;8;4;4;40
655;-5896;9540;11556;18;0;18;0;0;0;0;0;2064;0;0;0;58;0;0;95;142;8;4;4;41
656;-5936;9548;11552;18;0;18;0;0;0;0;0;2064;0;0;0;52;0;0;95;142;10;4;4;39
657;-5896;9556;11544;18;0;18;0;0;0;0;0;2064;0;0;0;42;0;0;95;142;10;4;4;35
658;-5936;9500;11572;18;0;18;0;0;0;0;0;2064;0;0;0;31;0;0;95;142;10;4;4;30
659;-5620;9548;11560;18;0;18;0;0;0;0;0;2064;0;0;0;28;0;0;95;142;10;4;4;28
660;-5956;9532;11532;18;0;18;0;0;0;0;0;2064;0;0;0;25;0;0;95;142;10;2;4;27
661;-5932;9536;11556;18;0;18;0;0;0;0;0;2064;0;0;0;14;0;0;95;142;10;2;4;26
662;-5912;9540;11552;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;9;2;4;24
663;-5920;9532;11548;18;0;18;0;0;0;0;0;2064;0;0;0;2;0;0;95;142;9;2;3;24
664;-5924;9572;11544;18;0;18;0;0;0;0;0;2064;0;0;0;2;0;0;95;142;7;2;4;22
665;-5952;9548;11548;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;7;2;4;22
666;-5608;9536;11552;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;20
667;-5912;9584;11540;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;19
668;-5920;9556;11548;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;19
669;-5924;9548;11536;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;20
670;-5908;9540;11548;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;19
671;-5916;9556;11540;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;17
672;-5916;9568;11544;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;17
673;-5932;9556;11548;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;17
674;-5624;9560;11536;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;18
675;-5924;9584;11532;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;18
676;-5896;9556;11536;18;0;18;0;0;0;0;0;2064;0;0;0;2;0;0;95;142;7;2;3;17
677;-5924;9564;11532;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;8;2;3;16
678;-5912;9544;11548;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;7;2;3;17
679;-5892;9544;11540;18;0;18;0;0;0;0;0;2064;0;0;0;2;0;0;95;142;7;1;3;20
680;-5932;9580;11544;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;1;3;23
681;-5956;9560;11540;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;1;3;26
682;-5584;9536;11556;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;1;3;26
683;-5908;9580;11544;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;1;3;25
684;-5912;9544;11556;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;1;3;24
685;-5920;9548;11536;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;1;3;22
686;-5912;9544;11556;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;4;1;3;19
687;-5920;9552;11544;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;4;1;3;18
688;-5908;9532;11544;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;4;2;3;18
689;-5940;9552;11552;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;3;17
690;-5952;9568;11536;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;17
691;-5972;9536;11536;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;17
692;-5628;9552;11556;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;18
693;-5944;9540;11544;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;17
694;-5924;9540;11548;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;18
695;-5932;9552;11536;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;16
696;-5904;9540;11556;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;15
697;-5908;9564;11548;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;1;3;14
698;-5952;9548;11544;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;1;3;13
699;-5932;9512;11560;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;12
700;-5936;9584;11532;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;11
701;-5896;9572;11540;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;12
702;-5924;9536;11536;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;14
703;-5908;9564;11548;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;18
704;-5916;9592;11564;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;22
705;-5628;9516;11544;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;23
706;-5904;9536;11552;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;23
707;-5572;9488;11588;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;27
708;-5608;9568;11608;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;30
709;-5912;9536;11548;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;32
710;-5812;9484;11528;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;9;2;4;32
711;-5544;9592;11500;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;5;31
712;-5324;9108;11436;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;28
713;-6000;9176;11396;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;24
714;-5512;9096;11472;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;5;23
715;-5632;9316;11820;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;27
716;-5620;9348;11832;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;3;5;27
717;-6144;8656;11360;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;26
718;-6168;9320;11572;18;0;18;0;0;0;0;0;2066;8192;0;0;0;0;0;95;142;5;2;4;25
719;-5608;9180;11816;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;22
720;-6192;9304;11420;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;5;26
721;-5888;8932;11400;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;24
722;-5916;9096;11472;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;22
723;-5924;9320;11460;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;22
724;-5976;9164;11428;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;22
725;-5976;9496;11624;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;23
726;-5924;9304;11424;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;28
727;-5840;9120;11592;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;7;2;4;50
728;-6172;9168;11580;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;8;4;4;60
729;-5860;9204;11568;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;8;4;4;65
730;-6012;9104;11628;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;9;4;5;70
731;-5788;9148;11604;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;10;5;5;68
732;-5772;9164;11588;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;11;6;5;63
733;-5768;9164;11604;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;11;6;5;59
734;-5768;9176;11612;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;12;7;5;57
735;-5808;9168;11612;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;13;7;5;50
736;-5964;9152;11596;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;12;5;5;45
737;-5788;9136;11616;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;12;5;4;37
738;-5788;9188;11584;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;10;5;4;29
739;-5772;9148;11600;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;10;4;4;23
740;-5792;9152;11600;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;3;3;19
741;-6004;9168;11608;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;3;3;15
742;-5808;9188;11584;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;14
743;-5972;9156;11588;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;14
744;-5808;9156;11600;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;15
745;-5788;9196;11580;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;1;3;15
746;-6000;9192;11592;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;15
747;-5792;9172;11576;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;7;2;3;16
748;-6008;9192;11584;18;0;18;0;0;0;0;0;2064;0;0;0;1;0;0;95;142;7;2;3;16
749;-5768;9180;11564;18;0;18;0;0;0;0;0;2064;0;0;0;2;0;0;95;142;7;2;4;16
750;-5776;9200;11584;18;0;18;0;0;0;0;0;2064;0;0;0;5;0;0;95;142;7;2;3;16
751;-6000;9168;11596;18;0;18;0;0;0;0;0;2064;0;0;0;6;0;0;95;142;7;2;3;15
752;-5800;9176;11580;18;0;18;0;0;0;0;0;2064;0;0;0;9;0;0;95;142;7;2;3;14
753;-5984;9472;11580;18;0;18;0;0;0;0;0;2064;0;0;0;12;0;0;95;142;6;2;3;13
754;-6012;9192;11584;18;0;18;0;0;0;0;0;2064;0;0;0;11;0;0;95;142;6;2;3;13
755;-6000;9196;11596;18;0;18;0;0;0;0;0;2064;0;0;0;11;0;0;95;142;6;2;3;13
756;-5996;9188;11580;18;0;18;0;0;0;0;0;2064;0;0;0;10;0;0;95;142;6;2;3;16
757;-5764;9208;11580;18;0;18;0;0;0;0;0;2064;0;0;0;6;0;0;95;142;7;2;4;21
