time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
1842;-5964;9204;11608;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;17
1843;-5940;9472;11624;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;17
1844;-5932;9472;11624;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;18
1845;-5932;9212;11624;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;18
1846;-5948;9476;11628;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;21
1847;-5632;9192;11640;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;21
1848;-5988;9208;11612;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;21
1849;-5628;9500;11628;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;20
1850;-5960;9208;11620;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;18
1851;-5932;9208;11628;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;20
1852;-5940;9480;11620;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;23
1853;-5932;9472;11624;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;26
1854;-5940;9488;11620;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;26
1855;-5900;9480;11616;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;3;24
1856;-5960;9172;11632;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;4;23
1857;-5952;9488;11624;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;1;4;25
1858;-5908;9208;11636;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;1;4;30
1859;-5924;9208;11632;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;29
1860;-5940;9204;11636;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;29
1861;-5944;9208;11624;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;27
1862;-5928;9212;11628;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;9;2;3;23
1863;-5968;9208;11624;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;9;2;4;20
1864;-5620;9192;11636;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;9;2;3;21
1865;-5988;9180;11620;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;22
1866;-5928;9476;11624;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;23
1867;-5956;9200;11616;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;22
