time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
14742;-5776;8940;11656;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;13
14743;-6016;8920;11652;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;9;2;3;13
14744;-5768;8928;11900;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;9;2;3;16
14745;-6004;8912;11900;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;18
14746;-5792;8948;11648;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;22
14747;-5776;8888;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;25
14748;-5804;8944;11880;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;3;27
14749;-5780;8920;11896;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;26
14750;-5804;8920;11888;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;24
14751;-5796;8924;11896;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;3;3;24
14752;-5800;8920;11896;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;3;4;23
14753;-5784;8912;11648;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;3;4;23
14754;-5812;8912;11652;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;3;4;24
14755;-5812;9032;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;3;4;23
14756;-5820;8920;11896;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;22
14757;-5780;8904;11660;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;3;4;19
14758;-5816;8944;11892;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;16
14759;-6012;8860;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;18
14760;-5824;8880;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;9;2;4;150
14761;-5796;8864;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;69;32;230;228
14762;-5876;8888;11900;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;85;63;298;236
14763;-5880;8848;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;92;68;332;209
14764;-5792;8900;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;94;72;336;201
14765;-6004;8884;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;101;75;347;187
14766;-5816;8868;11900;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;101;76;353;196
14767;-5788;8872;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;124;88;374;217
14768;-5824;8888;11660;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;141;95;461;244
14769;-6004;8880;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;112;91;264;228
14770;-5812;8860;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;101;65;219;203
14771;-6004;9052;11684;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;95;63;195;185
14772;-5824;8900;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;96;63;208;176
14773;-5984;8892;11676;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;89;62;201;167
14774;-5808;8884;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;90;65;203;158
14775;-6004;8864;11680;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;67;68;195;148
14776;-5784;8924;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;51;65;117;137
14777;-6008;8880;11672;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;22;45;93;107
14778;-5784;8936;11660;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;17;40;71;165
14779;-5936;8872;11696;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;19;39;62;150
14780;-5808;8944;11656;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;18;36;47;115
14781;-5984;8908;11652;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;17;34;43;85
14782;-6016;8916;11668;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;16;30;34;66
14783;-6008;8916;11664;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;16;15;22;52
14784;-6000;8924;11660;10;10;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;16;11;12;43
14785;-5976;8908;11668;10;10;10;0;0;0;0;0;2064;0;0;0;2;0;0;95;142;14;6;7;44
14786;-6012;8956;11664;10;10;10;0;0;0;0;0;2064;0;0;0;20;0;0;95;142;14;7;7;42
