time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
8742;-5304;9316;11736;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;20
8743;-5336;9336;11728;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;24
8744;-5320;9328;11724;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;26
8745;-5328;9320;11732;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;1;4;28
8746;-5344;9324;11728;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;1;3;26
8747;-5288;9328;11720;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;1;4;24
8748;-5372;9276;11736;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;20
8749;-5316;9092;11728;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;19
8750;-5352;9324;11716;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;18
8751;-5324;9312;11736;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;17
8752;-5340;9316;11732;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;17
8753;-5328;9328;11732;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;18
8754;-5332;9340;11732;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;19
8755;-5356;9324;11736;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;20
8756;-5276;9312;11740;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;20
8757;-5356;9276;11736;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;20
8758;-5304;9316;11740;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;18
8759;-5344;9324;11716;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;17
8760;-5336;9304;11748;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;4;17
8761;-5324;9316;11740;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;3;18
8762;-5332;9324;11736;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;3;20
8763;-5320;9336;11732;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;5;2;3;22
8764;-5340;9316;11736;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;22
8765;-5300;9088;11728;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;2;3;21
8766;-5344;9104;11720;18;0;18;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;6;1;3;18
