time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
13842;-5780;8928;11660;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;21
13843;-5944;8884;11672;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;20
13844;-5804;8900;11652;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;19
13845;-5772;8940;11652;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;18
13846;-5780;8904;11892;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;17
13847;-5780;8920;11648;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;19
13848;-5800;8936;11892;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;20
13849;-5808;8940;11896;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;20
13850;-5840;8940;11868;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;20
13851;-5776;8904;11888;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;3;22
13852;-5852;8924;11876;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;27
13853;-5852;8936;11868;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;3;4;27
13854;-5820;8936;11860;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;3;4;26
13855;-5848;8912;11872;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;3;4;25
13856;-5836;8948;11864;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;3;4;22
13857;-5856;8944;11868;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;3;4;19
13858;-5836;8948;11856;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;8;2;4;18
13859;-5780;8884;11896;10;9;10;0;0;0;0;0;2064;0;0;0;0;0;0;95;142;7;2;4;18
