time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
10840;-9668;1104;13164;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;26
10841;-9664;1128;13180;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;39
10842;-9652;744;13152;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;3;4;105
10843;-9696;1096;13148;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;35;14;22;544
10844;-9636;1048;13168;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;916;1000;1234;1014
10845;-9656;1144;13160;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1316;1116;1269;1228
10846;-9696;1124;13156;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1688;2872;2174;1239
10847;-9652;1120;13168;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1692;2891;2204;1194
10848;-9664;1120;13160;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1713;2964;2392;1144
10849;-9640;1108;13176;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1829;3065;2536;1552
10850;-9636;1116;13152;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;6953;4039;3002;1490
10851;-9652;1104;13160;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;6939;4181;3189;1543
10852;-9616;900;12932;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;6074;3230;2083;1748
10853;-9672;1036;13136;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5675;3125;2075;1407
10854;-9604;924;12952;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5306;1371;1174;980
10855;-9636;1068;13176;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5302;1352;1145;635
10856;-9620;1112;13172;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5281;1279;957;398
10857;-9684;1140;13160;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;5165;1178;814;278
10858;-9620;1092;13172;10;0;10;0;0;0;0;0;16;0;8;0;0;0;1;95;142;41;204;348;269
10859;-9660;1116;13164;10;0;10;0;0;0;0;0;16;0;0;0;0;0;1;95;142;49;75;160;258
10860;-9652;1084;13176;10;0;10;0;0;0;0;0;16;0;0;0;0;0;4;95;142;41;54;78;255
