time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
12040;-9724;948;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1828;2144;4591;467
12041;-9716;956;13116;12;12;10;0;0;0;0;0;16;0;0;0;0;0;1;95;142;1632;1125;1862;285
12042;-9696;1144;13104;12;12;10;0;0;0;0;0;16;0;0;0;0;0;2;95;142;1609;1094;1592;207
12043;-9728;908;13092;12;12;10;0;0;0;0;0;16;0;8;0;0;0;2;95;142;1478;722;1215;217
12044;-9724;932;13116;12;12;10;0;0;0;0;0;16;0;0;0;0;0;3;95;142;313;233;694;236
12045;-9992;940;13092;12;12;10;0;0;0;0;0;16;0;0;0;0;0;10;95;142;62;72;95;225
12046;-9728;920;13104;12;12;10;0;0;0;0;0;16;0;0;0;0;0;24;95;142;58;51;87;182
12047;-9996;948;13088;12;12;10;0;0;0;0;0;16;0;0;0;0;0;37;95;142;59;50;78;140
12048;-9716;932;13108;12;12;10;0;0;0;0;0;20;0;8;0;0;0;53;95;142;61;50;79;102
12049;-9716;940;13108;12;12;10;0;0;0;0;0;16;0;0;0;0;0;63;95;142;61;50;79;73
12050;-9716;924;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;0;59;95;142;61;50;79;54
12051;-9992;960;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;0;57;95;142;50;43;73;42
12052;-9672;916;13120;12;12;10;0;0;0;0;0;16;0;0;0;0;2;9;95;142;14;19;44;34
12053;-10000;1136;13084;12;12;10;0;0;0;0;0;16;0;8;0;0;30;0;95;142;9;7;7;31
12054;-9692;944;13124;12;12;10;0;0;0;0;0;16;0;0;0;0;44;0;95;142;6;3;3;29
12055;-9676;912;13120;12;12;10;0;0;0;0;0;16;0;0;0;0;44;0;95;142;3;1;3;28
12056;-9724;916;13104;12;12;10;0;0;0;0;0;16;0;0;0;1;45;0;95;142;2;1;2;25
12057;-9716;936;13116;12;12;10;0;0;0;0;0;16;0;0;0;1;45;0;95;142;1;1;2;24
12058;-9724;936;13108;12;12;10;0;0;0;0;0;16;1;0;0;2;66;0;95;142;2;1;2;22
12059;-9724;932;13100;12;12;10;0;0;0;0;0;16;0;0;0;2;78;0;95;142;2;1;2;20
12060;-9716;932;13112;12;12;10;0;0;0;0;0;16;0;0;0;1;64;0;95;142;2;1;2;20
12061;-9716;932;13108;12;12;10;0;0;0;0;0;16;0;0;0;1;34;0;95;142;2;1;2;21
12062;-9720;932;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;12;0;95;142;2;1;2;21
12063;-9696;1140;13120;12;12;10;0;0;0;0;0;16;0;0;0;0;10;0;95;142;2;1;2;21
12064;-9724;932;13104;12;12;10;0;0;0;0;0;16;0;0;0;0;8;0;95;142;2;1;3;21
12065;-9724;960;13120;12;12;10;0;0;0;0;0;16;0;0;0;0;6;0;95;142;2;1;2;19
12066;-9704;924;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;3;0;95;142;2;1;3;20
12067;-9988;952;13104;12;12;10;0;0;0;0;0;16;0;0;0;6;2;0;95;142;1;1;2;19
12068;-9700;924;13116;12;12;10;0;0;0;0;0;16;0;0;0;1;0;0;95;142;1;1;2;20
12069;-9724;916;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1;1;3;19
12070;-9712;920;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1;1;3;17
12071;-9728;900;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;16
12072;-9696;936;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;0;3;18
12073;-9996;916;13104;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;20
12074;-9700;916;13120;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;23
12075;-9692;936;13120;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;24
12076;-9728;1140;13096;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;22
12077;-9716;936;13108;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;21
12078;-9728;944;13104;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;20
12079;-9724;924;13104;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;20
12080;-9720;948;13116;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;19
12081;-9712;900;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;20
12082;-9700;924;13112;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;20
12083;-9684;904;13128;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;22
12084;-10024;904;13088;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;145
12085;-9660;952;13128;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;86;4;5;874
12086;-10020;900;13072;12;12;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1033;999;716;1421
