time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
8440;-9160;2392;13204;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;497;598;406;410
8441;-8792;3148;13488;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;548;639;421;682
8442;-8988;720;13176;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;919;1023;795;788
8443;-9468;-1612;12940;13;9;13;0;0;0;0;0;0;8192;0;0;0;0;0;95;142;1155;1192;840;684
8444;-9540;-2528;13364;13;9;13;0;0;0;0;0;0;16384;0;0;0;0;0;95;142;1154;1165;805;577
8445;-9076;-316;13860;13;9;13;0;0;0;0;0;0;16384;0;0;0;0;0;95;142;1224;1193;729;428
8446;-9104;-1132;13468;13;9;13;0;0;0;0;0;0;8192;0;0;0;0;0;95;142;741;632;476;294
8447;-8860;-720;13508;13;9;13;0;0;0;0;0;0;16384;0;0;0;0;1;95;142;738;630;475;195
8448;-9164;-712;13640;13;9;13;0;0;0;0;0;0;16384;0;0;0;0;0;95;142;734;627;473;135
8449;-8944;-884;13460;13;9;13;0;0;0;0;0;0;8192;0;0;0;0;0;95;142;683;586;459;114
8450;-9096;-800;13664;13;9;13;0;0;0;0;0;0;16384;0;0;0;0;0;95;142;313;205;86;102
8451;-9528;-500;13456;13;9;13;0;0;0;0;0;0;16384;8;0;0;0;0;95;142;79;35;42;89
8452;-8732;-804;13704;13;9;13;0;0;0;0;0;0;16384;0;0;0;0;0;95;142;78;35;38;75
8453;-9428;-236;13188;13;9;13;0;0;0;0;0;0;8192;0;0;0;0;0;95;142;7;6;6;64
8454;-10076;-640;13372;13;9;13;0;0;0;0;0;0;8192;0;0;0;0;0;95;142;7;5;5;51
8455;-8932;-420;13848;13;9;13;0;0;0;0;0;0;8192;0;0;0;0;0;95;142;7;5;5;42
8456;-8480;-756;13772;13;9;13;0;0;0;0;0;4;0;8;0;1;0;0;95;142;7;5;5;37
8457;-9512;-888;13644;13;9;13;0;0;0;0;0;0;0;0;0;7;0;0;95;142;7;5;5;36
8458;-9300;-716;13464;13;9;13;0;0;0;0;0;0;0;0;0;20;0;0;95;142;6;3;3;35
8459;-9000;-1124;13832;13;9;13;0;0;0;0;0;0;0;0;0;1;0;0;95;142;5;3;3;32
8460;-8928;-748;13516;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;3;2;2;30
8461;-9248;-768;13500;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;3;1;2;31
8462;-9056;-1116;13832;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;3;1;2;31
8463;-8660;-908;13856;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;3;1;2;31
8464;-8904;-924;13500;13;9;13;0;0;0;0;0;0;8192;0;0;0;0;0;95;142;3;1;2;31
8465;-9272;-1328;13680;13;9;13;0;0;0;0;0;0;8192;0;0;0;0;0;95;142;4;2;3;33
8466;-8932;-1344;13480;13;9;13;0;0;0;0;0;0;8192;0;0;0;0;0;95;142;4;2;3;38
8467;-9268;-1100;13496;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;1;3;39
8468;-9296;-932;13468;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;2;3;36
8469;-8840;-1328;13536;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;2;4;33
8470;-8924;-1284;13520;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;2;4;33
8471;-8864;-972;13824;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;2;4;43
8472;-8896;-1320;13528;13;9;13;0;0;0;0;0;0;0;0;0;1;0;0;95;142;5;3;4;52
8473;-9328;-1332;13440;13;9;13;0;0;0;0;0;0;0;0;0;2;0;0;95;142;5;3;6;59
8474;-9220;-1288;13504;13;9;13;0;0;0;0;0;0;0;0;0;1;0;0;95;142;5;5;6;57
8475;-9224;-1332;13476;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;5;6;52
8476;-9256;-1312;13468;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;5;6;42
8477;-8872;-1336;13520;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;5;6;39
8478;-8908;-1328;13512;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;5;6;37
8479;-9308;-980;13464;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;5;6;35
8480;-9296;-1324;13688;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;4;6;34
8481;-9252;-1316;13460;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;3;3;4;30
8482;-9232;-1008;13484;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;2;1;3;28
8483;-9220;-996;13492;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;2;1;3;28
8484;-9220;-1344;13460;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;2;1;3;29
8485;-9256;-1024;13468;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;2;1;3;31
8486;-9232;-1284;13480;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;2;1;3;29
8487;-9228;-1388;13456;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;2;2;3;30
8488;-9232;-1372;13460;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;2;2;3;31
8489;-9296;-1396;13444;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;2;1;3;33
8490;-9272;-1336;13456;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;2;2;4;34
8491;-9284;-1176;13684;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;3;2;3;33
8492;-9244;-1336;13464;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;3;2;3;34
8493;-9264;-1356;13460;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;3;2;3;34
8494;-9272;-1352;13444;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;2;3;34
8495;-9244;-1332;13480;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;3;2;3;34
8496;-9288;-1388;13688;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;2;3;37
8497;-9092;-1296;13692;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;2;3;36
8498;-9244;-1404;13452;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;1;3;36
8499;-9244;-1172;13444;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;1;3;34
8500;-9220;-1352;13476;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;1;3;35
8501;-9268;-1368;13444;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;1;3;36
8502;-9220;-1304;13480;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;4;2;3;40
8503;-9288;-1008;13468;13;9;13;0;0;0;0;0;0;0;0;0;0;0;0;95;142;5;2;4;47
