227	448	14996	-2444	21	0	21	0	0	0	0	0	0	8192	0	0	46	0	0	95	142	2	1	3	25
228	796	14992	-3076	21	0	21	0	0	0	0	0	0	8192	0	0	62	0	0	95	142	3	1	3	24
229	1360	15372	-3084	21	0	21	0	0	0	0	0	0	0	0	0	61	0	0	95	142	3	1	3	26
230	2092	16184	-2664	21	0	21	0	0	0	0	0	0	8192	0	0	46	0	0	95	142	3	1	3	31
231	1412	15896	-1924	21	0	21	0	0	0	0	0	0	8192	0	0	25	0	0	95	142	3	1	3	37
232	1580	14720	-2180	21	0	21	0	0	0	0	0	0	0	0	0	5	0	0	95	142	3	2	3	39
233	1556	15140	-2720	21	0	21	0	0	0	0	0	0	8192	0	0	2	0	0	95	142	3	2	3	39
234	2132	15316	-2844	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	2	3	40
235	2032	15476	-2248	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	4	2	3	37
236	1340	15728	-1496	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	3	2	3	38
237	1616	15080	-1264	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	4	2	4	35
238	1676	15364	-1200	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	3	2	4	34
239	2388	15228	-1884	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	4	2	4	45
240	2492	15380	-2688	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	6	3	4	60
241	2272	15976	-2304	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	14	6	5	83
242	1888	15752	-2016	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	22	13	7	99
243	1196	16232	-1832	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	26	17	9	102
244	-232	15016	-48	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	26	18	10	91
245	-720	14568	1184	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	27	18	9	71
246	-1456	14600	3112	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	27	19	9	57
247	-1816	14760	2332	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	26	19	10	53
248	-1524	16176	176	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	24	18	10	46
249	-1092	14980	356	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	17	15	9	42
250	-328	15068	-52	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	8	7	6	41
251	544	15952	-296	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	4	3	4	39
252	396	15596	304	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	4	2	4	41
253	-808	15360	1168	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	3	2	3	36
254	-1564	15176	1852	21	0	21	0	0	0	0	0	0	16384	0	0	0	0	0	95	142	3	2	3	31
255	-972	15836	704	21	0	21	0	0	0	0	0	0	8192	0	0	1	0	0	95	142	3	2	3	28
256	-432	15480	440	21	0	21	0	0	0	0	0	0	8192	0	0	4	0	0	95	142	3	1	3	26
257	-276	15324	548	21	0	21	0	0	0	0	0	0	8192	0	0	2	0	0	95	142	3	1	3	23
258	360	15312	360	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	3	1	3	23
259	-120	15628	324	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	3	1	3	24
260	-1016	15708	612	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	2	2	3	29
261	-1296	15532	384	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	3	2	4	41
262	-1052	15504	560	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	3	2	4	51
263	-632	15664	568	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	6	3	5	57
264	-48	15636	332	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	8	4	5	60
265	-268	15668	288	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	9	5	6	72
266	-592	15676	312	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	10	6	10	77
267	-500	15688	204	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	15	8	12	76
268	-552	15536	432	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	17	9	13	71
269	-196	15328	448	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	17	10	13	76
270	-196	15644	216	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	20	11	17	81
271	-364	15696	376	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	18	11	18	76
272	-352	15676	228	21	0	21	0	0	0	0	0	0	8192	0	0	0	0	0	95	142	16	11	18	70
273	-220	15656	568	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	16	11	17	65
274	-540	15672	420	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	16	11	14	57
275	-572	15724	460	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	10	9	12	54
276	-600	15676	636	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	9	9	11	117
277	-172	15628	232	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	18	28	18	203
278	-196	15640	172	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	95	142	38	61	34	286
