time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
13240;-9972;1140;12904;10;0;10;0;0;0;0;0;16;0;8;0;0;0;6;95;142;5;11;12;30
13241;-9984;1144;12896;10;0;10;0;0;0;0;0;16;0;0;0;0;2;0;95;142;3;2;4;26
13242;-10244;1124;12896;10;0;10;0;0;0;0;0;16;0;0;0;0;13;0;95;142;2;1;2;23
13243;-9968;896;12900;10;0;10;0;0;0;0;0;16;0;0;0;0;29;0;95;142;2;1;2;23
13244;-10244;1144;12900;10;0;10;0;0;0;0;0;16;0;0;0;1;32;0;95;142;2;1;2;23
13245;-9968;1120;12904;10;0;10;0;0;0;0;0;16;0;0;0;38;39;0;95;142;2;1;2;25
13246;-10256;896;12896;10;0;10;0;0;0;0;0;16;0;0;0;46;24;0;95;142;2;1;2;25
13247;-9976;1116;12896;10;0;10;0;0;0;0;0;16;0;0;0;83;0;0;95;142;2;1;2;24
13248;-9984;1148;12888;10;0;10;0;0;0;0;0;16;4;0;0;36;16;0;125;142;3;1;2;24
13249;-9964;904;12908;10;0;10;0;0;0;0;0;16;0;0;0;10;16;0;95;142;3;1;2;25
13250;-9972;1120;12900;10;0;10;0;0;0;0;0;16;0;0;0;2;14;0;95;142;4;1;2;24
13251;-10244;900;12896;10;0;10;0;0;0;0;0;16;0;0;0;0;7;0;95;142;4;1;3;22
13252;-9956;1116;12908;10;0;10;0;0;0;0;0;16;0;0;0;0;3;0;95;142;5;1;3;25
13253;-10256;1124;12896;10;0;10;0;0;0;0;0;16;0;0;0;0;2;0;95;142;5;1;3;24
13254;-10264;1144;12904;10;0;10;0;0;0;0;0;16;0;0;0;0;1;0;95;142;5;1;3;23
13255;-9956;1120;12912;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;23
13256;-9984;1116;12900;10;0;10;0;0;0;0;0;16;0;0;0;2;0;0;95;142;3;1;3;22
13257;-10248;904;12896;10;0;10;0;0;0;0;0;16;0;0;0;10;0;0;95;142;3;1;3;20
13258;-10252;1132;12880;10;0;10;0;0;0;0;0;16;0;0;0;10;0;0;95;142;2;1;3;21
13259;-9972;900;12904;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;21
13260;-9976;1120;12896;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;22
13261;-10252;1080;12896;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;23
13262;-9948;920;12916;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1;1;3;26
13263;-10256;1104;12884;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1;1;3;28
13264;-10256;1128;12892;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1;1;3;28
13265;-9952;896;12920;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1;1;3;25
13266;-9948;1120;12904;10;0;10;0;0;0;0;0;16;0;0;0;0;0;0;95;142;1;1;3;23
