time;x;y;z;bpm;bpm_by_nn;bpm_by_acf;mf;af;arf;sf;r_th;status_1;status_2;status_3;ml;breath_nn;snore_nn;signal_nn;splash_nn;eog;b100;b400;b1000;env
9040;-9784;672;13016;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2161;6254;11147;1424
9041;-9736;1048;13316;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2141;6232;11106;850
9042;-9788;648;12996;13;9;13;0;0;0;0;0;16;0;8;0;0;0;0;95;142;850;2244;5867;499
9043;-9772;764;13028;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;222;55;434;293
9044;-9760;720;13036;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;214;48;404;188
9045;-9744;672;13032;13;9;13;0;0;0;0;0;16;0;0;0;0;0;1;95;142;182;22;40;190
9046;-9776;744;13036;13;9;13;0;0;0;0;0;16;0;0;0;0;0;1;95;142;9;8;7;212
9047;-9752;684;13028;13;9;13;0;0;0;0;0;20;0;8;0;0;0;10;95;142;56;31;22;243
9048;-9796;716;13016;13;9;13;0;0;0;0;0;16;0;0;0;0;0;34;95;142;66;47;43;267
9049;-9804;744;13016;13;9;13;0;0;0;0;0;16;0;0;0;0;0;78;95;142;72;62;53;276
9050;-9456;716;13052;13;9;13;0;0;0;0;0;16;0;0;0;0;0;91;95;142;112;79;61;265
9051;-9756;736;13032;13;9;13;0;0;0;0;0;16;0;0;0;0;0;94;95;142;115;81;63;231
9052;-9788;760;13012;13;9;13;0;0;0;0;0;16;0;8;0;0;0;61;95;142;121;83;64;195
9053;-9784;716;13012;13;9;13;0;0;0;0;0;16;0;0;0;0;3;10;95;142;124;83;64;160
9054;-9748;732;13024;13;9;13;0;0;0;0;0;16;0;0;0;0;39;3;95;142;120;79;63;122
9055;-9780;748;13012;13;9;13;0;0;0;0;0;16;0;0;0;0;44;0;95;142;73;55;45;91
9056;-9756;740;13016;13;9;13;0;0;0;0;0;16;1;0;0;0;73;0;95;142;63;40;24;70
9057;-9788;752;13012;13;9;13;0;0;0;0;0;16;0;0;0;0;95;0;95;142;57;24;14;54
9058;-9784;736;13000;13;9;13;0;0;0;0;0;20;0;8;0;0;98;0;95;142;17;7;7;42
9059;-9800;752;13000;13;9;13;0;0;0;0;0;16;0;0;0;0;97;0;95;142;15;5;5;35
9060;-9776;728;13012;13;9;13;0;0;0;0;0;16;0;0;0;0;96;0;95;142;8;4;4;30
9061;-9760;764;13016;13;9;13;0;0;0;0;0;16;0;0;0;0;94;0;95;142;5;3;3;28
9062;-9804;1028;13000;13;9;13;0;0;0;0;0;16;0;0;0;0;83;0;95;142;3;1;3;29
9063;-9776;732;13004;13;9;13;0;0;0;0;0;16;0;8;0;0;64;0;95;142;2;1;3;27
9064;-9792;764;13012;13;9;13;0;0;0;0;0;16;0;0;0;0;31;0;95;142;2;1;3;24
9065;-9772;760;13020;13;9;13;0;0;0;0;0;16;0;0;0;0;11;0;95;142;3;1;3;24
9066;-9780;724;13000;13;9;13;0;0;0;0;0;16;0;0;0;0;7;0;95;142;2;1;3;23
9067;-9792;736;13016;13;9;13;0;0;0;0;0;16;0;0;0;0;15;0;95;142;2;1;3;21
9068;-9748;1024;13028;13;9;13;0;0;0;0;0;16;0;0;0;36;37;0;95;142;2;1;3;22
9069;-9812;740;12984;13;9;13;0;0;0;0;0;16;0;0;0;55;24;0;95;142;2;1;3;23
9070;-9768;748;13016;13;9;13;0;0;0;0;0;16;0;0;0;62;2;0;95;142;2;2;3;22
9071;-9784;1028;13000;13;9;13;0;0;0;0;0;16;4;0;0;28;0;0;125;142;2;1;3;21
9072;-9760;712;13004;13;9;13;0;0;0;0;0;16;0;0;0;3;0;0;95;142;2;1;2;23
9073;-9804;756;13000;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;2;24
9074;-9784;1032;13008;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;2;22
9075;-9796;744;13000;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;21
9076;-9788;1032;13008;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;2;1;3;20
9077;-9788;740;13000;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;19
9078;-9760;748;13004;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;3;1;3;21
9079;-9768;720;13008;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;22
9080;-9784;1032;13008;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;24
9081;-9796;1044;12996;13;9;13;0;0;0;0;0;16;0;0;0;0;0;0;95;142;4;1;3;26
